"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","Average data transfer/epoch (MB): ","Average dismissal rate: ","PC: ","autoencoder","batch_size","blending_factor","data_poisoning_method","data_poisoning_prob","detect_anomalies","detection_params.method","detection_params.pooling","detection_params.split","detection_scheduler","detection_similarity","detection_start","detection_tau","detection_tolerance","detection_window","label_flipping_prob","learning_rate","nr_clients","num_malicious","total_MegaFLOPS model","total_MegaFLOPS","total_MegaFLOPS_backprob","total_MegaFLOPS_encoder","total_MegaFLOPS_forward","AUC_test.max","AUC_train","AUC_val.max","AUPRC_test","AUPRC_test.max","AUPRC_train","AUPRC_val","AUPRC_val.max","Accuracy_det.min","Accuracy_test.max","Accuracy_train","Accuracy_val.max","F1_det","F1_det.max","F1_det.min","F1_test.max","F1_train","F1_val","F1_val.max","FN_det","FN_det.min","FP_det","FP_det.min","Loss_test","Loss_val","dropout_threshold"
"wandering-sweep-114","cdu364xr","finished","-","mohkoh","","2023-06-29T21:48:51.000Z","1449","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","3","0.5","0.001","10","8","0","0","0","0","0","0.6763692498207092","0.6411936283111572","0.7061696648597717","","0.42844998836517334","0.4002935290336609","","0.4613785743713379","","0.747914731502533","0.7306249737739563","0.7593141794204712","","0","","0.14465409517288208","0.27400338649749756","","0.4061810374259949","","8","","0","0.5433098484807415","0.5433098484807415","0.009315959345066686"
"desert-sweep-113","cdu364xr","finished","-","mohkoh","","2023-06-29T21:25:51.000Z","1397","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","3","0.5","0.001","10","6","0","0","0","0","0","0.6748458743095398","0.6559953093528748","0.7145914435386658","","0.4180840253829956","0.4178747534751892","","0.511340320110321","","0.7209452986717224","0.7354166507720947","0.775069534778595","","0","","0.3901154398918152","0.3241085708141327","","0.4220055639743805","","6","","0","0.5442257438954945","0.5442257438954945","0.009315959345066686"
"playful-sweep-112","cdu364xr","finished","-","mohkoh","","2023-06-29T21:00:13.000Z","1557","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","3","0.5","0.001","10","4","0","0","0","0","0","0.6892889142036438","0.6439984440803528","0.7337486743927002","","0.4809397161006927","0.4070301353931427","","0.5245060324668884","","0.7431881427764893","0.729895830154419","0.7766450643539429","","0","","0.02119392529129982","0.28978362679481506","","0.41493406891822815","","4","","0","0.5335453511884125","0.5335453511884125","0.009315959345066686"
"still-sweep-111","cdu364xr","finished","-","mohkoh","","2023-06-29T20:16:01.000Z","1333","25awttmq","178.38920819999998","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","5","3","0.5","0.001","10","2","0","0","0","0","0","0.8420174717903137","0.8381998538970947","0.8513559103012085","","0.676239013671875","0.6661242246627808","","0.6952325105667114","","0.8203892707824707","0.8151041865348816","0.824467122554779","","1","","0.5880101919174194","0.5800804495811462","","0.6058619022369385","","0","","0","0.4112207015975526","0.4112207015975526","0.009315959345066686"
"brisk-sweep-110","cdu364xr","finished","-","mohkoh","","2023-06-29T19:53:51.000Z","1347","25awttmq","184.54056013333332","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","5","0.5","0.001","10","10","0","0","0","0","0","0.680256724357605","0.6368544697761536","0.6987967491149902","","0.4206610321998596","0.4004259705543518","","0.4306536018848419","","0.7472659945487976","0.7262499928474426","0.7472659945487976","","0.3333333333333333","","0.19056101143360135","0.3718929290771485","","0.4003349840641022","","8","","0","0.542352521296683","0.542352521296683","0.009315959345066686"
"grateful-sweep-109","cdu364xr","finished","-","mohkoh","","2023-06-29T19:33:52.000Z","1216","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","5","0.5","0.001","10","8","0","0","0","0","0","0.6230862736701965","0.6371949911117554","0.6932771801948547","","0.3431203067302704","0.4093171954154968","","0.4404306709766388","","0.7197405099868774","0.7333333492279053","0.7504170536994934","","0.18181818181818185","","0.3890909254550934","0.33194151520729065","","0.400339275598526","","7","","0","0.5496248779617162","0.5496248779617162","0.009315959345066686"
"fine-sweep-108","cdu364xr","finished","-","mohkoh","","2023-06-29T19:32:56.000Z","5250","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","5","0.5","0.001","10","6","0","0","0","0","0","0.6966994404792786","0.6495597958564758","0.7092214822769165","","0.47053685784339905","0.41363832354545593","","0.4927638173103333","","0.7666357755661011","0.7393749952316284","0.7709916830062866","","0.2857142857142857","","0.30287930369377136","0.33457449078559875","","0.40492120385169983","","5","","0","0.5293318681470257","0.5293318681470257","0.009315959345066686"
"stellar-sweep-107","cdu364xr","finished","-","mohkoh","","2023-06-29T19:06:56.000Z","1576","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","5","0.5","0.001","10","4","0","0","0","0","0","0.7044805288314819","0.6459317207336426","0.739844560623169","","0.47780489921569824","0.41121208667755127","","0.523819088935852","","0.7425394058227539","0.729895830154419","0.775810956954956","","0","","0.012091037817299366","0.25935447216033936","","0.4142794013023377","","4","","0","0.5302721453773886","0.5302721453773886","0.009315959345066686"
"sandy-sweep-106","cdu364xr","finished","-","mohkoh","","2023-06-29T18:45:00.000Z","1331","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","5","0.5","0.001","10","2","0","0","0","0","0","0.8339394330978394","0.8336160182952881","0.842285692691803","","0.6623749732971191","0.6625481247901917","","0.6788564920425415","","0.8140870928764343","0.8137500286102295","0.8198331594467163","","1","","0.5762568116188049","0.575700044631958","","0.5947281718254089","","0","","0","0.41929064456625825","0.41929064456625825","0.009315959345066686"
"worthy-sweep-105","cdu364xr","finished","-","mohkoh","","2023-06-29T18:20:58.000Z","1458","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","3","0.5","0.001","10","10","0","0","0","0","0","0.6932005882263184","0.6439179182052612","0.6990257501602173","","0.4387703835964203","0.40956735610961914","","0.4422180652618408","","0.7328081727027893","0.729687511920929","0.7487488389015198","","0.18181818181818185","","0.39420047402381897","0.32997676730155945","","0.39849311113357544","","9","","0","0.5396197785839308","0.5396197785839308","0.009315959345066686"
"dry-sweep-104","cdu364xr","finished","-","mohkoh","","2023-06-29T17:58:55.000Z","1338","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","3","0.5","0.001","10","8","0","0","0","0","0","0.6224522590637207","0.6308376789093018","0.7013258934020996","","0.3437359631061554","0.38865193724632263","","0.45388829708099365","","0.7202965617179871","0.7202083468437195","0.7585727572441101","","0","","0.3895630836486816","0.1805979162454605","","0.41098806262016296","","8","","0","0.549071555745131","0.549071555745131","0.009315959345066686"
"jumping-sweep-103","cdu364xr","finished","-","mohkoh","","2023-06-29T17:33:21.000Z","1552","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","3","0.5","0.001","10","6","0","0","0","0","0","0.6635284423828125","0.6384515166282654","0.7173311710357666","","0.41182875633239746","0.3969415724277496","","0.5030681490898132","","0.740963876247406","0.7212499976158142","0.775069534778595","","0","","0.0014290818944573402","0.20640569925308228","","0.4040188193321228","","6","","0","0.5397782593896195","0.5397782593896195","0.009315959345066686"
"soft-sweep-102","cdu364xr","finished","-","mohkoh","","2023-06-29T17:07:48.000Z","1551","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","3","0.5","0.001","10","4","0","0","0","0","0","0.690188467502594","0.668076753616333","0.7252541184425354","","0.4633711278438568","0.4340338706970215","","0.5315303802490234","","0.7631139755249023","0.7415624856948853","0.7766450643539429","","0","","0.4209333658218384","0.29215407371520996","","0.420980304479599","","4","","0","0.5286758870373592","0.5286758870373592","0.009315959345066686"
"expert-sweep-101","cdu364xr","finished","-","mohkoh","","2023-06-29T16:45:48.000Z","1335","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.5","3","3","0.5","0.001","10","2","0","0","0","0","0","0.8324059247970581","0.8316888213157654","0.8470835089683533","","0.6568765044212341","0.6563160419464111","","0.6913397312164307","","0.8077849745750427","0.8113541603088379","0.8216867446899414","","1","","0.5549356937408447","0.5717663764953613","","0.5992540717124939","","0","","0","0.4220994315202599","0.4220994315202599","0.009315959345066686"
"rosy-sweep-100","cdu364xr","finished","-","mohkoh","","2023-06-29T16:20:11.000Z","1552","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","5","0.5","0.001","10","10","0","0","0","0","0","0.6619624495506287","0.6372950077056885","0.6911933422088623","","0.3776683807373047","0.3915975093841553","","0.4191257357597351","","0.7330861687660217","0.7269791960716248","0.7496756315231323","","0","","0.09717868268489838","0.30935442447662354","","0.39940324425697327","","10","","0","0.5440990858179064","0.5440990858179064","0.009315959345066686"
"visionary-sweep-99","cdu364xr","finished","-","mohkoh","","2023-06-29T15:56:04.000Z","1461","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","5","0.5","0.001","10","8","0","0","0","0","0","0.6395444273948669","0.6339831948280334","0.6943357586860657","","0.365609347820282","0.4029362201690674","","0.435146689414978","","0.7197405099868774","0.7289583086967468","0.7460611462593079","","0","","0.3890909254550934","0.292934775352478","","0.4020442664623261","","8","","0","0.5485495028375835","0.5485495028375835","0.009315959345066686"
"helpful-sweep-98","cdu364xr","finished","-","mohkoh","","2023-06-29T15:30:22.000Z","1558","25awttmq","184.5405602","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","5","0.5","0.001","10","6","0","0","0","0","0","0.6795760989189148","0.6444141864776611","0.7105697989463806","","0.45666518807411194","0.41257020831108093","","0.4931732416152954","","0.7620945572853088","0.7311458587646484","0.7755329012870789","","0","","0.28634974360466003","0.31556618213653564","","0.41122743487358093","","6","","0","0.5316715847543049","0.5316715847543049","0.009315959345066686"
"silver-sweep-97","cdu364xr","finished","-","mohkoh","","2023-06-29T15:04:35.000Z","1562","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","5","0.5","0.001","10","4","0","0","0","0","0","0.7163345813751221","0.6444291472434998","0.7298756837844849","","0.5348814725875854","0.4126072824001312","","0.5348814725875854","","0.7420759797096252","0.7278125286102295","0.7786839604377747","","0","","0.008550053462386131","0.27112969756126404","","0.4259429275989533","","4","","0","0.5353202144435047","0.5353202144435047","0.009315959345066686"
"wise-sweep-96","cdu364xr","finished","-","mohkoh","","2023-06-29T14:41:56.000Z","1374","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","5","0.5","0.001","10","2","0","0","0","0","0","0.8351666927337646","0.8348433971405029","0.8447578549385071","","0.6669690012931824","0.6548137068748474","","0.6822995543479919","","0.8151065707206726","0.81229168176651","0.8185356855392456","","1","","0.5777777433395386","0.573188066482544","","0.5959554314613342","","0","","0","0.4186423009977741","0.4186423009977741","0.009315959345066686"
"balmy-sweep-95","cdu364xr","finished","-","mohkoh","","2023-06-29T14:16:19.000Z","1551","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","3","0.5","0.001","10","10","0","0","0","0","0","0.6405426263809204","0.6231613755226135","0.6779236197471619","","0.3587227761745453","0.395061731338501","","0.4251163303852082","","0.7412418723106384","0.7208333611488342","0.7422613501548767","","0","","0","0.3453834652900696","","0.009967959485948086","","10","","0","0.5468579361533601","0.5468579361533601","0.009315959345066686"
"lilac-sweep-94","cdu364xr","finished","-","mohkoh","","2023-06-29T13:50:40.000Z","1554","25awttmq","184.54056013333332","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","3","0.5","0.001","10","8","0","0","0","0","0","0.633915901184082","0.6431369185447693","0.6962833404541016","","0.36154571175575256","0.4143276810646057","","0.4496215283870697","","0.7201111912727356","0.73458331823349","0.7517145276069641","","0","","0.3894055783748626","0.4013157784938812","","0.4046095013618469","","8","","0","0.5478328093018892","0.5478328093018892","0.009315959345066686"
"winter-sweep-93","cdu364xr","finished","-","mohkoh","","2023-06-29T13:25:11.000Z","1547","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","3","0.5","0.001","10","6","0","0","0","0","0","0.6935478448867798","0.6678397059440613","0.7356016635894775","","0.4717221260070801","0.43220970034599304","","0.5151987671852112","","0.7655236124992371","0.7477083206176758","0.7675625681877136","","0","","0.3014908730983734","0.3606124818325043","","0.4195772111415863","","6","","0","0.5291746008906778","0.5291746008906778","0.009315959345066686"
"icy-sweep-92","cdu364xr","finished","-","mohkoh","","2023-06-29T12:59:42.000Z","1547","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","3","0.5","0.001","10","4","0","0","0","0","0","0.7056624293327332","0.6427183151245117","0.7240119576454163","","0.5087393522262573","0.4086496233940125","","0.5191764235496521","","0.7463392019271851","0.729895830154419","0.7790547013282776","","0","","0.04800000414252281","0.2538129687309265","","0.4175404906272888","","4","","0","0.5264405826444509","0.5264405826444509","0.009315959345066686"
"misty-sweep-91","cdu364xr","finished","-","mohkoh","","2023-06-29T12:36:53.000Z","1385","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","5","3","0.5","0.001","10","2","0","0","0","0","0","0.8321795463562012","0.8277004361152649","0.8401142358779907","","0.6560075283050537","0.6468777656555176","","0.6710600852966309","","0.809916615486145","0.8116666674613953","0.816867470741272","","1","","0.5565405488014221","0.5651755332946777","","0.5717381834983826","","0","","0","0.42271858204127766","0.42271858204127766","0.009315959345066686"
"comic-sweep-90","cdu364xr","finished","-","mohkoh","","2023-06-29T12:11:22.000Z","1546","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","5","0.5","0.001","10","10","0","0","0","0","0","0.6479309797286987","0.6493139266967773","0.7025939226150513","","0.377908319234848","0.4199906885623932","","0.4463343918323517","","0.7197405099868774","0.7359374761581421","0.7316960096359253","","0","","0.3890909254550934","0.40950384736061096","","0.3987538814544678","","10","","0","0.547350904025015","0.547350904025015","0.009315959345066686"
"blooming-sweep-89","cdu364xr","finished","-","mohkoh","","2023-06-29T11:47:16.000Z","1462","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","5","0.5","0.001","10","8","0","0","0","0","0","0.6503044962882996","0.6568318605422974","0.6937280297279358","","0.37223249673843384","0.4297484755516052","","0.4557846784591675","","0.7202038764953613","0.7407291531562805","0.7350324392318726","","0","","0.38948434591293335","0.3924822807312012","","0.4015040993690491","","8","","0","0.5467377749714617","0.5467377749714617","0.009315959345066686"
"pleasant-sweep-88","cdu364xr","finished","-","mohkoh","","2023-06-29T11:21:41.000Z","1550","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","5","0.5","0.001","10","6","0","0","0","0","0","0.7058054804801941","0.6405790448188782","0.7231544852256775","","0.4829457402229309","0.4073123633861542","","0.5046659111976624","","0.7594995498657227","0.7283333539962769","0.7792400121688843","","0","","0.4122310280799866","0.28820961713790894","","0.4122310280799866","","6","","0","0.5304300685475664","0.5304300685475664","0.009315959345066686"
"drawn-sweep-87","cdu364xr","finished","-","mohkoh","","2023-06-29T10:56:11.000Z","1544","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","5","0.5","0.001","10","4","0","0","0","0","0","0.6862205862998962","0.6452904343605042","0.7307052612304688","","0.4588953554630279","0.40349581837654114","","0.507298469543457","","0.7455050945281982","0.729479193687439","0.7794253826141357","","0","","0.07790462672710419","0.27193722128868103","","0.40080562233924866","","4","","0","0.5311089158772518","0.5311089158772518","0.009315959345066686"
"fearless-sweep-86","cdu364xr","finished","-","mohkoh","","2023-06-29T10:34:09.000Z","1341","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","5","0.5","0.001","10","2","0","0","0","0","0","0.841945469379425","0.8424021005630493","0.8480207324028015","","0.6695519089698792","0.6741145253181458","","0.6831417679786682","","0.8211306929588318","0.8162500262260437","0.8211306929588318","","1","","0.6014043688774109","0.5849411487579346","","0.6014043688774109","","0","","0","0.4138642760011165","0.4138642760011165","0.009315959345066686"
"neat-sweep-85","cdu364xr","finished","-","mohkoh","","2023-06-29T10:08:40.000Z","1544","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","3","0.5","0.001","10","10","0","0","0","0","0","0.6489543914794922","0.6239396333694458","0.6821821331977844","","0.38532954454422","0.39135223627090454","","0.4086387753486634","","0.7392029762268066","0.7240625023841858","0.7433735132217407","","0","","0.004246284253895283","0.3562575876712799","","0.3904465138912201","","10","","0","0.5473618250615269","0.5473618250615269","0.009315959345066686"
"sage-sweep-84","cdu364xr","finished","-","mohkoh","","2023-06-29T09:44:57.000Z","1438","25awttmq","184.54056","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","3","0.5","0.001","10","8","0","0","0","0","0","0.6991037130355835","0.6603274941444397","0.7196953296661377","","0.4348498284816742","0.4233153462409973","","0.4760555922985077","","0.7436515092849731","0.7339583039283752","0.7537534832954407","","0","","0.3894039988517761","0.3752445876598358","","0.41488659381866455","","8","","0","0.5340519385074763","0.5340519385074763","0.009315959345066686"
"clear-sweep-83","cdu364xr","finished","-","mohkoh","","2023-06-29T09:19:34.000Z","1539","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","3","0.5","0.001","10","6","0","0","0","0","0","0.6668250560760498","0.6374949812889099","0.7194002270698547","","0.4296987056732178","0.4015104472637177","","0.49515578150749207","","0.7417979836463928","0.7280208468437195","0.7703428864479065","","0","","0.005710207391530275","0.29260364174842834","","0.3474923372268677","","6","","0","0.5408197530137728","0.5408197530137728","0.009315959345066686"
"celestial-sweep-82","cdu364xr","finished","-","mohkoh","","2023-06-29T08:54:12.000Z","1538","25awttmq","184.54056013333332","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","3","0.5","0.001","10","4","0","0","0","0","0","0.7137374877929688","0.6510488986968994","0.7257175445556641","","0.510081946849823","0.412196546792984","","0.5182908177375793","","0.7514365315437317","0.7340624928474426","0.7748841643333435","","0","","0.09514170140028","0.2695279121398926","","0.4209291338920593","","4","","0","0.523722602886885","0.523722602886885","0.009315959345066686"
"clear-sweep-81","cdu364xr","finished","-","mohkoh","","2023-06-29T08:32:17.000Z","1330","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","3","0.3","3","3","0.5","0.001","10","2","0","0","0","0","0","0.8408973217010498","0.8367672562599182","0.8488624095916748","","0.6741217374801636","0.6627503633499146","","0.6914964318275452","","0.8175162076950073","0.8148958086967468","0.8220574855804443","","1","","0.5878166556358337","0.5833529233932495","","0.6056769490242004","","0","","0","0.4130913410337054","0.4130913410337054","0.009315959345066686"
"fallen-sweep-80","cdu364xr","finished","-","mohkoh","","2023-06-29T08:22:13.000Z","594","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","5","0.5","0.001","10","10","0","0","0","0","0","0.6232845187187195","0.6425651907920837","0.6419377326965332","","0.3398425877094269","0.40234899520874023","","0.383234977722168","","0.7197405099868774","0.7378125190734863","0.7412418723106384","","0.9473684210526316","","0.3890909254550934","0.43954578042030334","","0.3890909254550934","","1","","0","0.5497296058444179","0.5497296058444179","0.009315959345066686"
"ethereal-sweep-79","cdu364xr","finished","-","mohkoh","","2023-06-29T08:13:30.000Z","518","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","5","0.5","0.001","10","8","0","0","0","0","0","0.6389157772064209","0.6445371508598328","0.6960986256599426","","0.34933218359947205","0.4176044166088104","","0.448026180267334","","0.7258572578430176","0.7319791913032532","0.7572752833366394","","0.8235294117647058","","0.0371093712747097","0.22941002249717712","","0.40497642755508423","","1","","0","0.5480919732697612","0.5480919732697612","0.009315959345066686"
"fluent-sweep-78","cdu364xr","failed","-","mohkoh","","2023-06-29T08:07:33.000Z","355","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","5","0.5","0.001","10","6","","","","","","","0.6351141333580017","0.7059669494628906","","","0.4064721763134002","","0.4737602472305298","","","0.734375","0.7611677646636963","","0.6666666666666666","","","0.2881072163581848","","0.40450870990753174","","1","","0","","0.5423920905361134","0.9116003227929416"
"misunderstood-sweep-77","cdu364xr","finished","-","mohkoh","","2023-06-29T07:53:19.000Z","851","25awttmq","184.54056013333332","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","5","0.5","0.001","10","4","0","0","0","0","0","0.8255579471588135","0.8269724249839783","0.8292538523674011","","0.6470134258270264","0.6460875272750854","","0.6548851132392883","","0.8038924932479858","0.807812511920929","0.8067654967308044","","1","","0.5611779093742371","0.5649611353874207","","0.5660919547080994","","0","","0","0.4296025548182354","0.4296025548182354","0.009315959345066686"
"classic-sweep-76","cdu364xr","finished","-","mohkoh","","2023-06-29T07:39:45.000Z","808","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","5","0.5","0.001","10","2","0","0","0","0","0","0.828685462474823","0.8339524269104004","0.8375043272972107","","0.6549724340438843","0.6579820513725281","","0.6726580858230591","","0.8056533932685852","0.8123958110809326","0.8112140893936157","","0.5714285714285714","","0.5694928765296936","0.573929488658905","","0.572912335395813","","0","","0","0.4263377563623142","0.4263377563623142","0.009315959345066686"
"valiant-sweep-75","cdu364xr","finished","-","mohkoh","","2023-06-29T07:25:11.000Z","871","25awttmq","172.237856","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","3","0.5","0.001","10","10","0","0","0","0","0","0.6544886231422424","0.6369501352310181","0.6545544862747192","","0.3811612129211426","0.399099737405777","","0.3940734267234802","","0.7197405099868774","0.7260416746139526","0.7413345575332642","","0.8235294117647058","","0.3890909254550934","0.4232456088066101","","0.3890909254550934","","3","","0","0.5465501907333753","0.5465501907333753","0.009315959345066686"
"zany-sweep-74","cdu364xr","finished","-","mohkoh","","2023-06-29T07:12:26.000Z","760","25awttmq","178.38920806666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","3","0.5","0.001","10","8","0","0","0","0","0","0.6871031522750854","0.6529689431190491","0.7087109684944153","","0.44031232595443726","0.4259873330593109","","0.4674733579158783","","0.7436515092849731","0.7384374737739563","0.7436515092849731","","0.6666666666666666","","0.40464913845062256","0.4315145909786224","","0.40464913845062256","","3","","0","0.5395080576004649","0.5395080576004649","0.009315959345066686"
"pleasant-sweep-73","cdu364xr","finished","-","mohkoh","","2023-06-29T06:58:55.000Z","803","25awttmq","178.389208","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","3","0.5","0.001","10","6","0","0","0","0","0","0.6687918901443481","0.6353567838668823","0.7019450664520264","","0.39221328496932983","0.4026324152946472","","0.4843216836452484","","0.7403150796890259","0.7269791960716248","0.7603336572647095","","0.4615384615384616","","0.0028469751123338938","0.15095561742782593","","0.4091508984565735","","3","","0","0.5430312015734771","0.5430312015734771","0.009315959345066686"
"dark-sweep-72","cdu364xr","finished","-","mohkoh","","2023-06-29T06:47:16.000Z","695","25awttmq","172.23785606666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","3","0.5","0.001","10","4","0","0","0","0","0","0.8267074823379517","0.8338520526885986","0.8339709043502808","","0.6454343795776367","0.6598243117332458","","0.6595332622528076","","0.8014828562736511","0.8054166436195374","0.8080630302429199","","0.7272727272727273","","0.538759708404541","0.5569259524345398","","0.5579739809036255","","0","","0","0.42992954291860297","0.42992954291860297","0.009315959345066686"
"wobbly-sweep-71","cdu364xr","finished","-","mohkoh","","2023-06-29T06:33:00.000Z","870","25awttmq","184.54056006666667","0","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","5","3","0.5","0.001","10","2","0","0","0","0","0","0.8326886892318726","0.8356781005859375","0.8425995111465454","","0.6624777317047119","0.6619758605957031","","0.675381064414978","","0.8084337115287781","0.80489581823349","0.8135310411453247","","0.5714285714285714","","0.5676637291908264","0.5608440637588501","","0.5832642912864685","","0","","0","0.42165268057630795","0.42165268057630795","0.009315959345066686"
"glad-sweep-70","cdu364xr","failed","-","mohkoh","","2023-06-29T06:29:08.000Z","224","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","3","5","0.5","0.001","10","10","","","","","","","0.6388106942176819","0.6551097631454468","","","0.40403640270233154","","0.4086758494377136","","","0.7300000190734863","0.7412418723106384","","0","","","0.4224599003791809","","0.3890909254550934","","10","","0","","0.5550662725157717","0.9820137900379085"
"devoted-sweep-69","cdu364xr","failed","-","mohkoh","","2023-06-29T06:25:20.000Z","224","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","3","5","0.5","0.001","10","8","","","","","","","0.6393890380859375","0.7013512253761292","","","0.4048132598400116","","0.4649263024330139","","","0.7304166555404663","0.7453197240829468","","0","","","0.3246346712112427","","0.4046708941459656","","8","","0","","0.5464381115489694","0.9820137900379085"
"dazzling-sweep-68","cdu364xr","failed","-","mohkoh","","2023-06-29T06:21:22.000Z","235","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","3","5","0.5","0.001","10","6","","","","","","","0.6981747150421143","0.7392127513885498","","","0.4466363489627838","","0.5144416093826294","","","0.7541666626930237","0.7692307829856873","","0.7142857142857143","","","0.26662522554397583","","0.40585410594940186","","1","","0","","0.5083084632799181","0.975075573352886"
"curious-sweep-67","cdu364xr","failed","-","mohkoh","","2023-06-29T06:17:19.000Z","236","25awttmq","","","2","1","64","0","flat","0","true","similarity","average","knn_10_euclidean","false","cosine","0","0.9","3","5","0.5","0.001","10","4","","","","","","","0.704075038433075","0.7516030073165894","","","0.4606986939907074","","0.5425277352333069","","","0.7543749809265137","0.7751621603965759","","0.5","","","0.22688524425029755","","0.4198947846889496","","1","","0","","0.4946226554348962","0.975075573352886"
